customer_id,customer_age,customer_income,employment_duration,loan_grade,loan_amount_in_thousand,loan_int_rate,term_years,cred_hist_length,Current_loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,Income_bracket,Loan_amount_bracket,loan_int_rate_bracket,home_ownership,Cluster
22224.0,27,47500.0,5.0,A,13.0,7.88,7,8,1,True,False,False,False,False,False,False,True,False,False,low,high,low rate,MORTGAGE,3
22225.0,35,53500.0,1.0,C,20.0,12.53,5,7,0,True,False,False,False,False,False,False,False,False,True,medium,very high,high rate,MORTGAGE,3
22226.0,34,53549.0,17.0,A,14.2,6.99,4,6,0,True,False,False,False,True,False,False,False,False,False,medium,very high,very low rate,MORTGAGE,2
22227.0,29,53590.0,2.0,B,11.225,11.14,9,7,0,True,False,False,False,False,False,True,False,False,False,medium,high,medium rate,MORTGAGE,1
22228.0,29,30000.0,2.0,C,6.4,12.87,9,5,0,False,False,False,True,False,True,False,False,False,False,very low,low,high rate,RENT,0
22229.0,28,53796.0,12.0,B,7.0,9.91,8,8,0,True,False,False,False,False,False,True,False,False,False,medium,medium,low rate,MORTGAGE,3
22230.0,28,31800.0,2.0,D,6.4,16.82,8,5,1,False,False,False,True,False,False,False,False,False,True,very low,low,very high rate,RENT,0
22231.0,30,53979.0,5.0,B,25.0,10.08,3,7,0,True,False,False,False,False,True,False,False,False,False,medium,very high,medium rate,MORTGAGE,1
22232.0,29,31836.0,2.0,D,6.4,14.96,9,5,1,False,False,False,True,False,True,False,False,False,False,very low,low,very high rate,RENT,0
22233.0,32,54000.0,4.0,C,12.0,15.27,2,6,0,True,False,False,False,False,False,False,True,False,False,medium,high,very high rate,MORTGAGE,0
22234.0,27,54000.0,1.0,B,27.575,11.36,7,10,0,True,False,False,False,False,False,True,False,False,False,medium,very high,medium rate,MORTGAGE,1
22235.0,29,34000.0,2.0,B,6.4,6.0,9,8,0,False,False,False,True,True,False,False,False,False,False,very low,low,very low rate,RENT,1
22236.0,27,54000.0,1.0,C,6.0,14.27,7,7,0,True,False,False,False,True,False,False,False,False,False,medium,low,very high rate,MORTGAGE,0
22237.0,29,54000.0,2.0,C,2.5,13.49,9,9,0,True,False,False,False,False,True,False,False,False,False,medium,very low,high rate,MORTGAGE,3
22238.0,33,48000.0,7.0,B,7.0,12.42,3,5,1,True,False,False,False,False,False,False,False,True,False,low,medium,high rate,MORTGAGE,1
22239.0,27,54000.0,4.0,A,9.0,6.62,7,10,0,True,False,False,False,False,False,False,True,False,False,medium,medium,very low rate,MORTGAGE,2
22240.0,27,35000.0,0.0,A,6.4,7.74,7,5,0,False,False,False,True,False,False,False,True,False,False,very low,low,low rate,RENT,0
22241.0,30,36000.0,2.0,B,6.4,10.59,3,9,0,False,False,False,True,False,True,False,False,False,False,low,low,medium rate,RENT,1
22242.0,30,54000.0,6.0,A,5.375,7.9,3,5,0,True,False,False,False,False,False,False,True,False,False,medium,low,low rate,MORTGAGE,3
22243.0,30,54000.0,14.0,B,14.5,10.65,3,9,0,True,False,False,False,False,True,False,False,False,False,medium,very high,medium rate,MORTGAGE,1
22244.0,34,37000.0,2.0,C,6.4,13.61,4,9,0,False,False,False,True,False,True,False,False,False,False,low,low,high rate,RENT,0
22245.0,30,54000.0,13.0,A,10.0,7.9,3,10,0,True,False,False,False,False,False,False,True,False,False,medium,medium,low rate,MORTGAGE,3
22246.0,28,48000.0,13.0,C,5.0,15.27,8,5,1,True,False,False,False,False,False,False,False,True,False,low,low,very high rate,MORTGAGE,0
22247.0,34,54000.0,5.0,A,27.0,7.9,4,5,0,True,False,False,False,False,False,True,False,False,False,medium,very high,low rate,MORTGAGE,3
22248.0,34,32000.0,0.0,D,6.4,15.62,4,5,1,False,False,False,True,False,False,True,False,False,False,very low,low,very high rate,RENT,0
22249.0,30,54000.0,0.0,A,9.6,8.0,3,8,0,True,False,False,False,False,False,False,False,False,True,medium,medium,low rate,MORTGAGE,3
22250.0,28,42000.0,0.0,A,6.4,5.79,8,6,0,False,False,False,True,False,False,False,True,False,False,low,low,very low rate,RENT,2
22251.0,33,54000.0,8.0,A,3.8,8.9,3,7,0,True,False,False,False,False,False,False,True,False,False,medium,very low,low rate,MORTGAGE,3
22252.0,34,43000.0,1.0,A,6.4,9.63,4,5,0,False,False,False,True,False,False,False,True,False,False,low,low,low rate,RENT,3
22253.0,32,54000.0,16.0,A,11.2,6.03,2,9,0,True,False,False,False,False,False,False,False,True,False,medium,high,very low rate,MORTGAGE,2
22254.0,30,54000.0,1.0,A,4.0,6.03,3,5,0,True,False,False,False,False,False,True,False,False,False,medium,very low,very low rate,MORTGAGE,2
22256.0,32,41000.0,2.0,D,6.4,15.65,2,6,1,False,False,False,True,False,False,False,True,False,False,low,low,very high rate,RENT,0
22257.0,33,54000.0,3.0,C,10.0,15.23,3,8,0,True,False,False,False,False,True,False,False,False,False,medium,medium,very high rate,MORTGAGE,0
22258.0,27,54000.0,11.0,A,4.0,7.88,7,8,0,True,False,False,False,False,False,False,True,False,False,medium,very low,low rate,MORTGAGE,3
22259.0,32,50000.0,16.0,D,6.4,15.99,2,10,0,False,False,False,True,False,False,True,False,False,False,medium,low,very high rate,RENT,0
22260.0,30,50000.0,2.0,B,6.4,11.71,3,6,0,False,False,False,True,False,False,False,False,False,True,medium,low,medium rate,RENT,1
22261.0,28,54000.0,12.0,A,4.15,7.49,8,6,0,True,False,False,False,False,False,False,True,False,False,medium,very low,very low rate,MORTGAGE,2
22262.0,32,50000.0,0.0,C,6.4,13.35,2,8,0,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,0
22263.0,33,54000.0,6.0,B,2.1,9.99,3,6,0,True,False,False,False,False,True,False,False,False,False,medium,very low,low rate,MORTGAGE,3
22264.0,27,50000.0,4.0,C,6.4,13.23,7,7,0,False,False,False,True,False,False,True,False,False,False,medium,low,high rate,RENT,0
22265.0,29,54000.0,13.0,B,12.0,11.99,9,8,0,True,False,False,False,False,False,False,True,False,False,medium,high,high rate,MORTGAGE,3
22266.0,28,56000.0,4.0,A,6.4,7.29,8,9,0,False,False,False,True,False,False,False,False,True,False,medium,low,very low rate,RENT,2
22267.0,34,56000.0,2.0,C,6.4,14.555,4,5,0,False,False,False,True,False,False,False,False,True,False,medium,low,very high rate,RENT,0
22268.0,32,57192.0,5.0,A,6.4,8.0,2,5,0,False,False,False,True,False,False,False,False,True,False,medium,low,low rate,RENT,3
22269.0,34,54000.0,5.0,A,3.5,5.99,4,6,0,True,False,False,False,False,False,False,False,True,False,medium,very low,very low rate,MORTGAGE,2
22270.0,33,58000.0,5.0,A,6.4,7.51,3,8,0,False,False,False,True,False,False,False,True,False,False,medium,low,very low rate,RENT,2
22271.0,32,54000.0,9.0,B,3.0,12.73,2,7,0,True,False,False,False,False,True,False,False,False,False,medium,very low,high rate,MORTGAGE,3
22272.0,27,58500.0,11.0,B,6.4,12.53,7,5,0,False,False,False,True,False,False,False,False,False,True,medium,low,high rate,RENT,1
22273.0,29,54000.0,1.0,D,10.0,16.89,9,5,0,True,False,False,False,False,False,False,False,False,True,medium,medium,very high rate,MORTGAGE,3
22274.0,32,54000.0,3.0,A,10.975,7.66,2,7,0,True,False,False,False,True,False,False,False,False,False,medium,high,very low rate,MORTGAGE,2
22276.0,28,64775.0,9.0,C,6.4,12.87,8,10,1,False,False,False,True,False,False,False,False,True,False,high,low,high rate,RENT,0
22277.0,33,66000.0,2.0,D,6.4,14.96,3,7,1,False,False,False,True,False,False,False,False,False,True,high,low,very high rate,RENT,0
22278.0,35,69000.0,5.0,D,6.4,16.77,5,8,1,False,False,False,True,True,False,False,False,False,False,high,low,very high rate,RENT,0
22279.0,29,75000.0,5.0,A,6.4,7.49,9,8,0,False,False,False,True,False,False,False,False,False,True,high,low,very low rate,RENT,2
22280.0,32,54000.0,3.0,A,12.0,7.66,2,6,0,True,False,False,False,True,False,False,False,False,False,medium,high,very low rate,MORTGAGE,2
22281.0,32,54000.0,6.0,A,4.8,8.9,2,7,0,True,False,False,False,False,True,False,False,False,False,medium,low,low rate,MORTGAGE,3
22282.0,32,80000.0,1.0,B,6.4,10.99,2,10,0,False,False,False,True,False,False,False,True,False,False,high,low,medium rate,RENT,1
22283.0,34,54000.0,5.0,A,10.0,7.29,4,7,0,True,False,False,False,False,False,False,True,False,False,medium,medium,very low rate,MORTGAGE,2
22284.0,32,80000.0,0.0,A,6.4,7.88,2,8,0,False,False,False,True,False,False,False,True,False,False,high,low,low rate,RENT,3
22285.0,28,87000.0,7.0,B,6.4,10.39,8,6,0,False,False,False,True,False,False,False,False,False,True,very high,low,medium rate,RENT,1
22286.0,30,90000.0,2.0,A,6.4,6.62,3,7,0,False,False,False,True,False,True,False,False,False,False,very high,low,very low rate,RENT,2
22287.0,28,54000.0,3.0,B,10.0,9.99,8,9,0,True,False,False,False,False,False,False,False,False,True,medium,medium,low rate,MORTGAGE,3
22288.0,34,90000.0,4.0,B,6.4,12.73,4,7,0,False,False,False,True,False,False,False,True,False,False,very high,low,high rate,RENT,1
22289.0,32,95000.0,5.0,C,6.4,11.54,2,5,0,False,False,False,True,False,False,True,False,False,False,very high,low,medium rate,RENT,0
22290.0,29,96000.0,3.0,B,6.4,11.49,9,8,0,False,False,False,True,False,False,True,False,False,False,very high,low,medium rate,RENT,1
22291.0,32,54000.0,0.0,A,5.0,5.79,2,6,0,True,False,False,False,True,False,False,False,False,False,medium,low,very low rate,MORTGAGE,2
22292.0,28,54000.0,1.0,A,11.0,6.54,8,9,0,True,False,False,False,False,False,False,False,True,False,medium,high,very low rate,MORTGAGE,2
22293.0,28,54000.0,1.0,B,6.25,9.99,8,6,0,True,False,False,False,False,False,False,False,False,True,medium,low,low rate,MORTGAGE,3
22294.0,31,48000.0,15.0,B,5.0,10.36,1,5,1,True,False,False,False,False,False,False,False,True,False,low,low,medium rate,MORTGAGE,1
22295.0,31,54000.0,12.0,A,6.0,7.14,1,5,0,True,False,False,False,True,False,False,False,False,False,medium,low,very low rate,MORTGAGE,2
22296.0,30,54000.0,12.0,C,15.0,14.72,3,9,0,True,False,False,False,False,False,False,True,False,False,medium,very high,very high rate,MORTGAGE,0
22297.0,28,54000.0,12.0,A,11.5,7.88,8,6,0,True,False,False,False,True,False,False,False,False,False,medium,high,low rate,MORTGAGE,3
22298.0,32,54000.0,12.0,A,3.5,7.88,2,6,0,True,False,False,False,False,False,False,False,True,False,medium,very low,low rate,MORTGAGE,3
22299.0,28,54000.0,11.0,A,1.2,7.51,8,7,0,True,False,False,False,False,False,True,False,False,False,medium,very low,very low rate,MORTGAGE,2
22300.0,34,54000.0,18.0,A,4.0,6.39,4,5,0,True,False,False,False,False,False,True,False,False,False,medium,very low,very low rate,MORTGAGE,2
22302.0,27,27000.0,3.0,B,6.9,9.99,7,7,0,False,False,False,True,False,False,False,True,False,False,very low,medium,low rate,RENT,1
22303.0,31,48000.0,9.0,A,8.0,7.14,1,8,0,True,False,False,False,False,False,False,True,False,False,low,medium,very low rate,MORTGAGE,2
22304.0,30,39500.0,3.0,A,6.925,7.88,3,9,0,False,False,False,True,False,True,False,False,False,False,low,medium,low rate,RENT,3
22305.0,30,54000.0,5.0,A,5.0,7.88,3,5,0,True,False,False,False,False,True,False,False,False,False,medium,low,low rate,MORTGAGE,3
22306.0,28,54000.0,2.0,B,9.25,11.36,8,10,0,True,False,False,False,False,True,False,False,False,False,medium,medium,medium rate,MORTGAGE,1
22307.0,32,43000.0,2.0,B,6.95,9.91,2,9,0,False,False,False,True,False,False,False,True,False,False,low,medium,low rate,RENT,1
22308.0,29,54000.0,2.0,A,5.0,7.14,9,5,0,True,False,False,False,True,False,False,False,False,False,medium,low,very low rate,MORTGAGE,2
22309.0,34,54000.0,8.0,B,5.0,10.62,4,7,0,False,False,True,False,False,False,False,True,False,False,medium,low,medium rate,OTHER,1
22310.0,35,25200.0,0.0,D,7.0,15.68,5,7,1,False,False,False,True,False,False,False,False,True,False,very low,medium,very high rate,RENT,0
22311.0,33,54000.0,7.0,C,7.5,13.22,3,10,0,True,False,False,False,False,False,False,False,False,True,medium,medium,high rate,MORTGAGE,3
22312.0,27,54000.0,2.0,B,9.6,12.18,7,8,0,False,False,True,False,False,False,True,False,False,False,medium,medium,high rate,OTHER,1
22313.0,29,26280.0,0.0,B,7.0,11.48,9,9,0,False,False,False,True,False,True,False,False,False,False,very low,medium,medium rate,RENT,1
22314.0,28,54000.0,9.0,A,10.0,8.59,8,8,0,True,False,False,False,False,True,False,False,False,False,medium,medium,low rate,MORTGAGE,3
22315.0,29,27000.0,4.0,C,7.0,13.72,9,7,0,False,False,False,True,False,False,False,False,False,True,very low,medium,high rate,RENT,0
22316.0,32,27600.0,0.0,A,7.0,6.54,2,9,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
22317.0,32,54000.0,16.0,A,10.0,7.74,2,7,0,True,False,False,False,False,False,False,True,False,False,medium,medium,low rate,MORTGAGE,3
22318.0,27,27720.0,1.0,B,7.0,10.95,7,6,0,False,False,False,True,False,True,False,False,False,False,very low,medium,medium rate,RENT,1
22319.0,30,28000.0,1.0,C,7.0,13.22,3,10,0,False,False,False,True,False,False,False,False,True,False,very low,medium,high rate,RENT,0
22320.0,30,54000.0,8.0,A,5.0,8.0,3,8,0,True,False,False,False,False,False,False,False,True,False,medium,low,low rate,MORTGAGE,3
22321.0,29,54000.0,9.0,A,12.0,9.32,9,7,0,True,False,False,False,True,False,False,False,False,False,medium,high,low rate,MORTGAGE,3
22322.0,34,28704.0,0.0,A,7.0,9.32,4,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,low rate,RENT,0
22323.0,32,54000.0,9.0,C,13.0,12.53,2,10,0,True,False,False,False,False,False,False,False,False,True,medium,high,high rate,MORTGAGE,3
22324.0,32,28800.0,3.0,A,7.0,7.51,2,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
22325.0,27,29004.0,6.0,A,7.0,6.03,7,10,0,False,False,False,True,True,False,False,False,False,False,very low,medium,very low rate,RENT,0
22326.0,31,29736.0,4.0,A,7.0,6.92,1,8,0,False,False,False,True,False,True,False,False,False,False,very low,medium,very low rate,RENT,0
22327.0,27,30000.0,5.0,D,7.0,15.62,7,6,1,False,False,False,True,False,False,False,True,False,False,very low,medium,very high rate,RENT,0
22328.0,31,30000.0,5.0,B,7.0,11.99,1,8,0,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,1
22329.0,33,54072.0,1.0,A,3.0,6.99,3,7,0,True,False,False,False,True,False,False,False,False,False,medium,very low,very low rate,MORTGAGE,2
22330.0,34,54072.0,12.0,B,7.0,11.89,4,9,0,True,False,False,False,False,False,False,False,True,False,medium,medium,high rate,MORTGAGE,3
22331.0,28,54080.0,7.0,B,13.75,11.14,8,7,0,True,False,False,False,False,False,True,False,False,False,medium,high,medium rate,MORTGAGE,1
22332.0,27,30000.0,2.0,B,7.0,10.37,7,7,0,False,False,False,True,True,False,False,False,False,False,very low,medium,medium rate,RENT,1
22333.0,29,30000.0,8.0,C,7.0,13.35,9,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,0
22334.0,29,54099.0,2.0,B,21.0,9.96,9,6,0,True,False,False,False,True,False,False,False,False,False,medium,very high,low rate,MORTGAGE,3
22335.0,29,30000.0,4.0,B,7.0,12.18,9,9,0,False,False,False,True,False,False,False,False,False,True,very low,medium,high rate,RENT,1
22336.0,27,54120.0,2.0,B,6.0,11.36,7,6,0,True,False,False,False,False,False,False,False,False,True,medium,low,medium rate,MORTGAGE,1
22337.0,27,54216.0,4.0,A,9.0,5.99,7,5,0,True,False,False,False,False,False,False,False,True,False,medium,medium,very low rate,MORTGAGE,2
22338.0,30,30000.0,3.0,A,7.0,7.9,3,8,0,False,False,False,True,False,False,False,True,False,False,very low,medium,low rate,RENT,0
22339.0,27,31200.0,3.0,B,7.0,9.88,7,9,0,False,False,False,True,False,False,False,False,True,False,very low,medium,low rate,RENT,1
22340.0,32,32000.0,1.0,D,7.0,14.91,2,9,1,False,False,False,True,False,False,True,False,False,False,very low,medium,very high rate,RENT,0
22341.0,29,54500.0,7.0,D,4.275,15.785,9,5,0,True,False,False,False,False,False,False,False,True,False,medium,very low,very high rate,MORTGAGE,3
22342.0,29,54548.0,8.0,A,6.0,7.14,9,9,0,True,False,False,False,False,False,False,False,False,True,medium,low,very low rate,MORTGAGE,2
22343.0,31,33000.0,2.0,A,7.0,8.9,1,10,0,False,False,False,True,False,False,False,False,False,True,very low,medium,low rate,RENT,0
22344.0,30,54600.0,11.0,B,2.5,9.99,3,7,0,True,False,False,False,False,False,False,False,False,True,medium,very low,low rate,MORTGAGE,3
22345.0,27,34000.0,7.0,C,7.0,15.96,7,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very high rate,RENT,0
22346.0,28,35000.0,1.0,B,7.0,12.69,8,8,0,False,False,False,True,False,False,False,False,True,False,very low,medium,high rate,RENT,1
22347.0,29,54912.0,11.0,C,5.5,12.53,9,8,0,True,False,False,False,True,False,False,False,False,False,medium,low,high rate,MORTGAGE,3
22348.0,29,35000.0,7.0,C,7.0,12.68,9,9,0,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,0
22349.0,29,35000.0,3.0,B,7.0,8.88,9,5,0,False,False,False,True,False,False,False,True,False,False,very low,medium,low rate,RENT,1
22350.0,35,36000.0,5.0,A,7.0,6.91,5,9,0,False,False,False,True,False,False,False,True,False,False,low,medium,very low rate,RENT,2
22351.0,32,54996.0,1.0,A,7.0,6.92,2,8,0,True,False,False,False,False,False,False,True,False,False,medium,medium,very low rate,MORTGAGE,2
22352.0,31,36000.0,14.0,C,7.0,13.72,1,8,0,False,False,False,True,False,True,False,False,False,False,low,medium,high rate,RENT,0
22353.0,28,30416.0,7.0,D,7.0,14.96,8,7,1,False,False,False,True,False,False,True,False,False,False,very low,medium,very high rate,RENT,0
22354.0,30,30475.0,2.0,B,7.0,11.03,3,5,1,False,False,False,True,False,False,True,False,False,False,very low,medium,medium rate,RENT,1
22355.0,27,36500.0,3.0,C,7.0,10.78,7,8,0,False,False,False,True,True,False,False,False,False,False,low,medium,medium rate,RENT,0
22356.0,30,48996.0,14.0,C,1.2,14.35,3,7,1,True,False,False,False,False,True,False,False,False,False,low,very low,very high rate,MORTGAGE,0
22357.0,27,54996.0,5.0,C,16.4,13.98,7,9,0,False,False,True,False,False,False,False,False,True,False,medium,very high,very high rate,OTHER,0
22358.0,28,37000.0,3.0,A,7.0,9.32,8,8,0,False,False,False,True,True,False,False,False,False,False,low,medium,low rate,RENT,3
22359.0,32,37120.0,7.0,C,7.0,13.47,2,10,0,False,False,False,True,False,False,False,False,True,False,low,medium,high rate,RENT,0
22360.0,28,54996.0,12.0,A,6.4,7.51,8,5,0,True,False,False,False,False,False,False,False,True,False,medium,low,very low rate,MORTGAGE,2
22361.0,32,37440.0,8.0,B,7.0,9.91,2,8,0,False,False,False,True,False,False,False,False,False,True,low,medium,low rate,RENT,1
22362.0,29,32000.0,2.0,C,7.0,14.65,9,10,1,False,False,False,True,False,True,False,False,False,False,very low,medium,very high rate,RENT,0
22363.0,27,38000.0,12.0,A,7.0,7.66,7,6,0,False,False,False,True,False,False,False,False,False,True,low,medium,very low rate,RENT,2
22364.0,27,38400.0,2.0,A,7.0,7.51,7,6,0,False,False,False,True,False,False,False,True,False,False,low,medium,very low rate,RENT,2
22365.0,31,39000.0,2.0,C,7.0,14.46,1,9,0,False,False,False,True,False,False,False,False,True,False,low,medium,very high rate,RENT,0
22366.0,35,33000.0,4.0,A,7.0,7.9,5,9,1,False,False,False,True,False,True,False,False,False,False,very low,medium,low rate,RENT,0
22367.0,31,48996.0,0.0,D,8.5,14.11,1,9,1,True,False,False,False,False,False,True,False,False,False,low,medium,very high rate,MORTGAGE,0
22368.0,27,54996.0,2.0,D,8.0,14.11,7,9,0,False,False,True,False,False,False,True,False,False,False,medium,medium,very high rate,OTHER,0
22369.0,29,39996.0,3.0,A,7.0,9.32,9,6,0,False,False,False,True,False,False,False,False,True,False,low,medium,low rate,RENT,3
22370.0,29,39996.0,3.0,C,7.0,12.84,9,5,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,0
22371.0,28,34000.0,2.0,C,7.0,13.49,8,5,1,False,False,False,True,False,True,False,False,False,False,very low,medium,high rate,RENT,0
22372.0,33,55000.0,7.0,B,3.5,10.65,3,5,0,True,False,False,False,False,False,True,False,False,False,medium,very low,medium rate,MORTGAGE,1
22373.0,31,40000.0,2.0,B,7.0,9.62,1,9,0,False,False,False,True,False,True,False,False,False,False,low,medium,low rate,RENT,1
22374.0,30,55000.0,9.0,B,16.0,11.03,3,6,0,True,False,False,False,False,False,True,False,False,False,medium,very high,medium rate,MORTGAGE,1
22375.0,29,40000.0,14.0,A,7.0,7.14,9,5,0,False,False,False,True,False,False,False,False,False,True,low,medium,very low rate,RENT,2
22376.0,27,55000.0,5.0,A,5.0,6.62,7,6,0,True,False,False,False,False,False,False,False,True,False,medium,low,very low rate,MORTGAGE,2
22377.0,35,40000.0,3.0,D,7.0,16.07,5,8,0,False,False,False,True,False,False,False,False,False,True,low,medium,very high rate,RENT,0
22378.0,28,40000.0,2.0,A,7.0,8.59,8,10,0,False,False,False,True,False,False,False,False,True,False,low,medium,low rate,RENT,3
22379.0,31,55000.0,15.0,B,4.0,12.42,1,9,0,True,False,False,False,False,False,False,False,False,True,medium,very low,high rate,MORTGAGE,3
22380.0,28,55000.0,4.0,A,20.0,6.62,8,10,0,True,False,False,False,False,False,True,False,False,False,medium,very high,very low rate,MORTGAGE,2
22381.0,29,55000.0,9.0,A,5.0,7.51,9,8,0,True,False,False,False,False,False,True,False,False,False,medium,low,very low rate,MORTGAGE,2
22382.0,35,41000.0,2.0,C,7.0,13.49,5,7,0,False,False,False,True,False,True,False,False,False,False,low,medium,high rate,RENT,0
22383.0,30,55000.0,2.0,A,11.5,7.9,3,9,0,True,False,False,False,False,True,False,False,False,False,medium,high,low rate,MORTGAGE,3
22384.0,27,41000.0,3.0,C,7.0,12.73,7,5,0,False,False,False,True,True,False,False,False,False,False,low,medium,high rate,RENT,0
22385.0,28,55000.0,13.0,A,18.0,7.9,8,6,0,False,False,True,False,False,False,False,False,True,False,medium,very high,low rate,OTHER,3
22386.0,27,35520.0,1.0,D,7.0,14.91,7,8,1,False,False,False,True,False,False,False,False,False,True,low,medium,very high rate,RENT,0
22387.0,29,41779.0,5.0,A,7.0,5.79,9,10,0,False,False,False,True,False,True,False,False,False,False,low,medium,very low rate,RENT,2
22388.0,27,55000.0,6.0,A,10.0,7.9,7,6,0,True,False,False,False,False,False,False,False,True,False,medium,medium,low rate,MORTGAGE,3
22389.0,27,55000.0,1.0,A,9.0,7.51,7,8,0,True,False,False,False,True,False,False,False,False,False,medium,medium,very low rate,MORTGAGE,2
22390.0,31,42000.0,2.0,A,7.0,7.9,1,7,0,False,False,False,True,False,False,False,True,False,False,low,medium,low rate,RENT,3
22391.0,28,42000.0,0.0,B,7.0,11.11,8,6,0,False,False,False,True,False,False,False,False,False,True,low,medium,medium rate,RENT,1
22392.0,33,36000.0,5.0,A,7.0,5.79,3,5,1,False,False,False,True,True,False,False,False,False,False,low,medium,very low rate,RENT,2
22393.0,28,55000.0,0.0,D,6.7,16.77,8,7,0,False,False,True,False,True,False,False,False,False,False,medium,medium,very high rate,OTHER,0
22394.0,28,55000.0,7.0,A,8.0,7.49,8,8,0,True,False,False,False,False,False,False,True,False,False,medium,medium,very low rate,MORTGAGE,2
22395.0,28,55000.0,7.0,A,22.0,7.585,8,10,0,True,False,False,False,True,False,False,False,False,False,medium,very high,very low rate,MORTGAGE,2
22396.0,34,55000.0,6.0,C,2.5,13.49,4,7,0,True,False,False,False,False,False,True,False,False,False,medium,very low,high rate,MORTGAGE,3
22397.0,34,55000.0,4.0,C,7.0,13.49,4,10,0,True,False,False,False,False,True,False,False,False,False,medium,medium,high rate,MORTGAGE,3
22398.0,27,55000.0,3.0,C,4.5,13.49,7,8,0,False,False,True,False,False,True,False,False,False,False,medium,low,high rate,OTHER,0
22399.0,29,55000.0,1.0,A,12.625,7.9,9,6,0,True,False,False,False,False,False,False,False,False,True,medium,high,low rate,MORTGAGE,3
22400.0,31,55000.0,9.0,A,8.0,7.49,1,9,0,True,False,False,False,True,False,False,False,False,False,medium,medium,very low rate,MORTGAGE,2
22401.0,28,43000.0,12.0,A,7.0,7.49,8,8,0,False,False,False,True,False,False,False,True,False,False,low,medium,very low rate,RENT,2
22402.0,29,55000.0,5.0,A,12.0,7.49,9,6,0,True,False,False,False,False,False,False,False,True,False,medium,high,very low rate,MORTGAGE,2
22403.0,33,43000.0,2.0,A,7.0,7.88,3,6,0,False,False,False,True,False,True,False,False,False,False,low,medium,low rate,RENT,3
22404.0,30,55000.0,1.0,B,6.5,10.99,3,9,0,True,False,False,False,False,False,False,False,True,False,medium,low,medium rate,MORTGAGE,1
22405.0,28,55000.0,6.0,A,2.4,7.68,8,8,0,True,False,False,False,False,True,False,False,False,False,medium,very low,very low rate,MORTGAGE,2
22406.0,27,44000.0,2.0,A,7.0,7.14,7,7,0,False,False,False,True,False,False,False,True,False,False,low,medium,very low rate,RENT,2
22407.0,28,55000.0,7.0,A,20.0,7.49,8,6,0,False,False,True,False,False,False,False,False,False,True,medium,very high,very low rate,OTHER,2
22408.0,34,55000.0,3.0,A,12.8,5.42,4,9,0,True,False,False,False,False,False,False,False,False,True,medium,high,very low rate,MORTGAGE,2
22409.0,27,44400.0,7.0,B,7.0,10.0,7,6,0,False,False,False,True,False,False,False,False,False,True,low,medium,low rate,RENT,1
22410.0,28,49000.0,11.0,C,8.025,13.49,8,7,1,True,False,False,False,False,False,False,False,False,True,low,medium,high rate,MORTGAGE,0
22411.0,30,55000.0,0.0,C,6.0,12.99,3,6,0,True,False,False,False,False,False,False,False,True,False,medium,low,high rate,MORTGAGE,3
22412.0,28,55000.0,12.0,A,7.0,7.49,8,6,0,True,False,False,False,False,False,False,True,False,False,medium,medium,very low rate,MORTGAGE,2
22413.0,35,55000.0,7.0,B,1.45,10.59,5,5,0,True,False,False,False,False,True,False,False,False,False,medium,very low,medium rate,MORTGAGE,1
22414.0,33,55000.0,3.0,A,1.775,7.49,3,7,0,True,False,False,False,False,False,False,True,False,False,medium,very low,very low rate,MORTGAGE,2
22415.0,27,45000.0,1.0,A,7.0,7.49,7,9,0,False,False,False,True,False,True,False,False,False,False,low,medium,very low rate,RENT,2
22416.0,28,45000.0,3.0,C,7.0,13.43,8,7,0,False,False,False,True,False,False,False,True,False,False,low,medium,high rate,RENT,0
22417.0,34,45000.0,3.0,B,7.0,11.86,4,8,0,False,False,False,True,False,False,False,False,True,False,low,medium,medium rate,RENT,1
22418.0,33,45000.0,0.0,B,7.0,10.38,3,8,0,False,False,False,True,False,False,False,False,False,True,low,medium,medium rate,RENT,1
22419.0,30,55000.0,13.0,B,12.0,11.49,3,7,0,True,False,False,False,True,False,False,False,False,False,medium,high,medium rate,MORTGAGE,1
22420.0,31,55000.0,7.0,A,12.0,7.49,1,5,0,True,False,False,False,False,False,True,False,False,False,medium,high,very low rate,MORTGAGE,2
22421.0,27,39000.0,4.0,C,7.0,13.79,7,7,1,False,False,False,True,False,False,False,False,True,False,low,medium,high rate,RENT,0
22422.0,34,46000.0,1.0,A,7.0,8.9,4,8,0,False,False,False,True,False,False,False,True,False,False,low,medium,low rate,RENT,3
